,Mouse,Amplitude,TimeBin,Motion
130,RLI8-7,0mA,22,2.161956558849843
131,RLI8-8,0mA,22,1.6609484483489372
132,RLI8-1,0mA,23,2.9631376724564933
133,RLI8-2,0mA,23,2.340294995731817
134,RLI8-4,0mA,23,1.474793114849369
135,RLI8-5,0mA,23,2.401358337188373
136,RLI8-7,0mA,23,1.01102204378729
137,RLI8-8,0mA,23,1.2612966850605012
138,RLI8-1,0mA,24,2.556235310791866
139,RLI8-2,0mA,24,2.053995822403655
140,RLI8-4,0mA,24,2.2223844799092336
141,RLI8-5,0mA,24,2.690872523546339
142,RLI8-7,0mA,24,1.033843200794731
143,RLI8-8,0mA,24,1.7723022770882113
144,RLI8-1,0mA,25,2.260006956935827
145,RLI8-2,0mA,25,1.9408170625146317
146,RLI8-4,0mA,25,1.4319532911845188
147,RLI8-5,0mA,25,2.0122877119221747
148,RLI8-7,0mA,25,1.9253926452572918
149,RLI8-8,0mA,25,1.9129846681261031
150,RLI8-1,0mA,26,3.019145456392111
151,RLI8-2,0mA,26,1.228947085832843
152,RLI8-4,0mA,26,2.0261186110258014
153,RLI8-5,0mA,26,1.7308431326948193
154,RLI8-7,0mA,26,2.749152219531673
155,RLI8-8,0mA,26,1.3480565113499392
156,RLI8-1,0mA,27,3.3574154224594674
157,RLI8-2,0mA,27,1.9158843415329043
158,RLI8-4,0mA,27,1.9133496192908983
159,RLI8-5,0mA,27,2.4409595018498536
160,RLI8-7,0mA,27,2.7771394743224223
161,RLI8-8,0mA,27,1.3723524518085886
162,RLI8-1,0mA,28,3.33926509410162
163,RLI8-2,0mA,28,1.6730599550120917
164,RLI8-4,0mA,28,0.8631527583680492
165,RLI8-5,0mA,28,1.2165769735063008
166,RLI8-7,0mA,28,2.3493572242982417
167,RLI8-8,0mA,28,2.558700502771438
168,RLI8-1,0mA,29,3.176266806193587
169,RLI8-2,0mA,29,2.5073904709550736
170,RLI8-4,0mA,29,1.8407138130472
171,RLI8-5,0mA,29,0.7466120419151311
172,RLI8-7,0mA,29,2.3083060675442275
173,RLI8-8,0mA,29,2.9577551899172954
174,RLI8-1,0mA,30,2.860699901836115
175,RLI8-2,0mA,30,2.9683485579714715
176,RLI8-4,0mA,30,1.907411288066687
177,RLI8-5,0mA,30,1.894481037349936
178,RLI8-7,0mA,30,2.676377095065645
179,RLI8-8,0mA,30,2.3873807719434055
180,RLI8-1,0mA,31,2.42057750589765
181,RLI8-2,0mA,31,2.8070585516695727
182,RLI8-4,0mA,31,2.221436988915182
183,RLI8-5,0mA,31,1.9523182643767012
184,RLI8-7,0mA,31,1.6594474369186274
185,RLI8-8,0mA,31,1.2951056461331463
186,RLI8-1,0mA,32,2.4824072561667525
187,RLI8-2,0mA,32,2.3725312585649707
188,RLI8-4,0mA,32,2.543667478402375
189,RLI8-5,0mA,32,2.6083088123046463
190,RLI8-7,0mA,32,1.3003285078618065
191,RLI8-8,0mA,32,2.7593598058046953
192,RLI8-1,0mA,33,2.6663077169179306
193,RLI8-2,0mA,33,2.1409260500369403
194,RLI8-4,0mA,33,1.6014738295167186
195,RLI8-5,0mA,33,2.084367940561675
196,RLI8-7,0mA,33,1.1718941418708988
197,RLI8-8,0mA,33,2.165263921814871
198,RLI8-1,0mA,34,3.120287349608368
199,RLI8-2,0mA,34,1.5377362839140654
200,RLI8-4,0mA,34,1.8947530589568617
201,RLI8-5,0mA,34,2.5507443792683935
202,RLI8-7,0mA,34,2.579693608124747
203,RLI8-8,0mA,34,1.2201425523367184
204,RLI8-1,0mA,35,2.7133494080995058
205,RLI8-2,0mA,35,1.3304341833474533
206,RLI8-4,0mA,35,1.9118797342409732
207,RLI8-5,0mA,35,2.360210438346335
208,RLI8-7,0mA,35,2.4455240527690805
209,RLI8-8,0mA,35,1.0240903964104164
210,RLI8-1,0mA,36,3.4669005776338775
211,RLI8-2,0mA,36,1.67573287220288
212,RLI8-4,0mA,36,2.081298393573427
213,RLI8-5,0mA,36,1.6128662419364537
214,RLI8-7,0mA,36,2.8479084522410116
215,RLI8-8,0mA,36,0.809781011461117
216,RLI8-1,0mA,37,3.3142796880265712
217,RLI8-2,0mA,37,2.3966527758666794
218,RLI8-4,0mA,37,1.9318445831400126
219,RLI8-5,0mA,37,1.0216145214525099
220,RLI8-7,0mA,37,2.6906958638444345
221,RLI8-8,0mA,37,1.5347847695488182
222,RLI8-1,0mA,38,3.175094079498281
223,RLI8-2,0mA,38,3.2690260592153644
224,RLI8-4,0mA,38,1.3598454935023825
225,RLI8-5,0mA,38,2.752500704884561
226,RLI8-7,0mA,38,2.3179294904735626
227,RLI8-8,0mA,38,2.0124247453140285
228,RLI8-1,0mA,39,3.608841381798094
229,RLI8-2,0mA,39,2.1827122270323667
230,RLI8-4,0mA,39,1.7432503091555624
231,RLI8-5,0mA,39,2.741983007215998
232,RLI8-7,0mA,39,2.1076032802125395
233,RLI8-8,0mA,39,2.3058791752470067
234,RLI8-1,0mA,40,3.1853464755161944
235,RLI8-2,0mA,40,2.0479591764298646
236,RLI8-4,0mA,40,1.9022637618893519
237,RLI8-5,0mA,40,2.017364052420497
238,RLI8-7,0mA,40,2.0770672868762357
239,RLI8-8,0mA,40,2.243110059447376
240,RLI8-1,0mA,41,3.0815464924518805
241,RLI8-2,0mA,41,1.8639202093125178
242,RLI8-4,0mA,41,1.5217960992633472
243,RLI8-5,0mA,41,0.8951359312110745
244,RLI8-7,0mA,41,3.179553735563822
245,RLI8-8,0mA,41,1.9925271025584246
246,RLI8-1,0mA,42,2.5747196300523125
247,RLI8-2,0mA,42,2.077453322100243
248,RLI8-4,0mA,42,1.6991232040839146
249,RLI8-5,0mA,42,1.7226422266618824
250,RLI8-7,0mA,42,1.485355582477401
251,RLI8-8,0mA,42,2.39051736290266
252,RLI8-1,0mA,43,2.8120077650962547
253,RLI8-2,0mA,43,1.7064754499436865
254,RLI8-4,0mA,43,1.8200479402258551
255,RLI8-5,0mA,43,1.7526609508017337
256,RLI8-7,0mA,43,1.27286762745713
257,RLI8-8,0mA,43,0.9491647073128162
258,RLI8-1,0mA,44,1.8055448405490733
259,RLI8-2,0mA,44,2.038306878602733
260,RLI8-4,0mA,44,2.167935306285659
261,RLI8-5,0mA,44,0.5621581966532018
262,RLI8-7,0mA,44,2.1162800090048486
263,RLI8-8,0mA,44,0.8999066556785813
264,RLI8-1,0mA,45,2.854287300184717
265,RLI8-2,0mA,45,1.097315870432371
266,RLI8-4,0mA,45,1.9204900021990374
267,RLI8-5,0mA,45,1.2662095941753315
268,RLI8-7,0mA,45,3.0715048918952133
269,RLI8-8,0mA,45,1.5382931011952046
270,RLI8-1,0mA,46,3.076369158930894
271,RLI8-2,0mA,46,1.6047027448558184
272,RLI8-4,0mA,46,1.5227200172364739
273,RLI8-5,0mA,46,2.0213883353206703
274,RLI8-7,0mA,46,1.72561555715746
275,RLI8-8,0mA,46,2.2600545830377476
276,RLI8-1,0mA,47,2.4976672212344324
277,RLI8-2,0mA,47,2.34151271514406
278,RLI8-4,0mA,47,2.140597820904951
279,RLI8-5,0mA,47,2.3803349348474927
280,RLI8-7,0mA,47,2.916590172719916
281,RLI8-8,0mA,47,1.2211553752208455
282,RLI8-1,0mA,48,2.962768820852057
283,RLI8-2,0mA,48,1.8727677831986806
284,RLI8-4,0mA,48,1.7010115451440846
285,RLI8-5,0mA,48,1.878879780791217
286,RLI8-7,0mA,48,2.960823879238471
287,RLI8-8,0mA,48,1.7241578436145168
288,RLI8-1,0mA,49,2.9320342513035973
289,RLI8-2,0mA,49,1.6553761005885748
290,RLI8-4,0mA,49,1.908402066883461
291,RLI8-5,0mA,49,2.6967482069917206
292,RLI8-7,0mA,49,2.6742950768286744
293,RLI8-8,0mA,49,1.644554120976092
294,RLI8-1,0mA,50,3.580974314779146
295,RLI8-2,0mA,50,1.5558618124961439
296,RLI8-4,0mA,50,1.889484882767618
297,RLI8-5,0mA,50,1.9905544096129932
298,RLI8-7,0mA,50,2.5729000184105044
299,RLI8-8,0mA,50,2.0151437149162033
300,RLI8-1,0mA,51,2.946284411002355
301,RLI8-2,0mA,51,1.6838232000657274
302,RLI8-4,0mA,51,0.8827415783233146
303,RLI8-5,0mA,51,0.9543750500946289
304,RLI8-7,0mA,51,2.1733478596729374
305,RLI8-8,0mA,51,1.9316139535293555
306,RLI8-1,0mA,52,3.066176514791998
307,RLI8-2,0mA,52,1.8726757755393393
308,RLI8-4,0mA,52,1.5071197737424207
309,RLI8-5,0mA,52,1.6013571205485297
310,RLI8-7,0mA,52,2.936245674312332
311,RLI8-8,0mA,52,2.6472981167457275
312,RLI8-1,0mA,53,3.336668656365945
313,RLI8-2,0mA,53,2.135294512515104
314,RLI8-4,0mA,53,1.3351931308084761
315,RLI8-5,0mA,53,1.5618110968678427
316,RLI8-7,0mA,53,2.2038224392322006
317,RLI8-8,0mA,53,2.1858658779023363
318,RLI8-1,0mA,54,2.236500083396656
319,RLI8-2,0mA,54,2.311155761430756
320,RLI8-4,0mA,54,1.3392647780263653
321,RLI8-5,0mA,54,1.0113324851260836
322,RLI8-7,0mA,54,1.0180688248895897
323,RLI8-8,0mA,54,2.106112824767522
324,RLI8-1,0mA,55,2.1655823029878665
325,RLI8-2,0mA,55,2.755112900846624
326,RLI8-4,0mA,55,1.8340649665345266
327,RLI8-5,0mA,55,2.0752943102738968
328,RLI8-7,0mA,55,1.6287604114223346
329,RLI8-8,0mA,55,1.3922414508872023
330,RLI8-1,0mA,56,2.9357225688820314
331,RLI8-2,0mA,56,2.55127857794704
332,RLI8-4,0mA,56,1.0144038051216
333,RLI8-5,0mA,56,1.8083054926360955
334,RLI8-7,0mA,56,3.1188263065698356
335,RLI8-8,0mA,56,1.0118284480915118
336,RLI8-1,0mA,57,3.0012916780081036
337,RLI8-2,0mA,57,1.52994035100955
338,RLI8-4,0mA,57,1.5514092220626026
339,RLI8-5,0mA,57,1.3594470766010849
340,RLI8-7,0mA,57,1.1158731942142461
341,RLI8-8,0mA,57,1.6752150278294125
342,RLI8-1,0mA,58,2.6871682882178276
343,RLI8-2,0mA,58,1.3234481791315666
344,RLI8-4,0mA,58,1.4969329412401786
345,RLI8-5,0mA,58,1.5391265119958775
346,RLI8-7,0mA,58,1.1484505871541872
347,RLI8-8,0mA,58,1.7082396118014609
348,RLI8-1,0mA,59,3.295672404783571
349,RLI8-2,0mA,59,1.885753671108866
350,RLI8-4,0mA,59,0.6459352064873383
351,RLI8-5,0mA,59,1.3695204133753998
352,RLI8-7,0mA,59,1.7166585938688996
353,RLI8-8,0mA,59,1.3976629125074715
354,RLI8-1,0mA,60,3.021330909987547
355,RLI8-2,0mA,60,1.5117152863221008
356,RLI8-4,0mA,60,0.6471376548049009
357,RLI8-5,0mA,60,1.1101498317915373
358,RLI8-7,0mA,60,1.823838092283413
359,RLI8-8,0mA,60,1.595665475641877
