,Mouse,Amplitude,TimeBin,Motion
544,RLI6-9,1.5mA,25,2.523918625680876
545,RLI6-10,0.25mA,25,2.788823606480709
546,RLI6-11,1.5mA,25,2.478876937683708
547,RLI6-12,0.25mA,25,3.074596294210652
548,RLI8-3,1.5mA,25,2.4916138010805597
549,RLI8-6,1.5mA,25,2.0504491812581587
550,RLI5-1,0.25mA,26,1.8085526385594117
551,RLI5-2,1.5mA,26,1.5021028578637217
552,RLI5-3,0.25mA,26,2.4790049559931835
553,RLI5-4,1.5mA,26,2.3265692352320673
554,RLI5-5,0.25mA,26,1.165513251207316
555,RLI5-6,1.5mA,26,2.37578395163616
556,RLI5-7,0.25mA,26,3.0784202940469343
557,RLI5-8,1.5mA,26,1.5213407258727691
558,RLI5-9,0.25mA,26,1.8920541918907772
559,RLI5-10,1.5mA,26,2.673243869153771
560,RLI6-1,0.25mA,26,2.697485608275778
561,RLI6-2,1.5mA,26,2.220269013280463
562,RLI6-3,0.25mA,26,1.103423801408747
563,RLI6-4,1.5mA,26,3.438628854332086
564,RLI6-6,1.5mA,26,3.273393378461911
565,RLI6-8,0.25mA,26,2.5697581280103967
566,RLI6-9,1.5mA,26,2.5375486441584214
567,RLI6-10,0.25mA,26,2.8237831314462736
568,RLI6-11,1.5mA,26,2.326484095469175
569,RLI6-12,0.25mA,26,2.7347089339187116
570,RLI8-3,1.5mA,26,2.6015199572125542
571,RLI8-6,1.5mA,26,2.2175840114929084
572,RLI5-1,0.25mA,27,0.7467230808026869
573,RLI5-2,1.5mA,27,1.561702567518187
574,RLI5-3,0.25mA,27,2.23905926439875
575,RLI5-4,1.5mA,27,2.685840478809256
576,RLI5-5,0.25mA,27,1.0561602113904343
577,RLI5-6,1.5mA,27,2.179797346716926
578,RLI5-7,0.25mA,27,1.9573123479417094
579,RLI5-8,1.5mA,27,2.131632493064282
580,RLI5-9,0.25mA,27,1.8348991835658808
581,RLI5-10,1.5mA,27,2.6166708406703596
582,RLI6-1,0.25mA,27,2.426515644918972
583,RLI6-2,1.5mA,27,1.4782560094243105
584,RLI6-3,0.25mA,27,1.0923934675378488
585,RLI6-4,1.5mA,27,1.9322465136893845
586,RLI6-6,1.5mA,27,3.3718292841429696
587,RLI6-8,0.25mA,27,2.8101358724054895
588,RLI6-9,1.5mA,27,2.3054210000873137
589,RLI6-10,0.25mA,27,2.2886949440655298
590,RLI6-11,1.5mA,27,2.4974981006258603
591,RLI6-12,0.25mA,27,3.442491693256795
592,RLI8-3,1.5mA,27,2.5302491530110323
593,RLI8-6,1.5mA,27,2.539443633808876
594,RLI5-1,0.25mA,28,2.1041323240972787
595,RLI5-2,1.5mA,28,1.5113183846638685
596,RLI5-3,0.25mA,28,1.7285928433477364
597,RLI5-4,1.5mA,28,2.6142913540346
598,RLI5-5,0.25mA,28,1.2573481721900015
599,RLI5-6,1.5mA,28,1.766675120897195
600,RLI5-7,0.25mA,28,3.2283853570174537
601,RLI5-8,1.5mA,28,2.028215076618711
602,RLI5-9,0.25mA,28,1.9551964096027317
603,RLI5-10,1.5mA,28,2.889314879335292
604,RLI6-1,0.25mA,28,2.1430341308519747
605,RLI6-2,1.5mA,28,2.4980980347510013
606,RLI6-3,0.25mA,28,1.3722108924332375
607,RLI6-4,1.5mA,28,3.40423118894682
608,RLI6-6,1.5mA,28,2.6483592786713164
609,RLI6-8,0.25mA,28,2.659235986322267
610,RLI6-9,1.5mA,28,2.226991869111862
611,RLI6-10,0.25mA,28,1.910510262932563
612,RLI6-11,1.5mA,28,2.512457234555123
613,RLI6-12,0.25mA,28,2.892023732634965
614,RLI8-3,1.5mA,28,2.348676637152595
615,RLI8-6,1.5mA,28,2.2768545343853663
616,RLI5-1,0.25mA,29,0.5677272995029039
617,RLI5-2,1.5mA,29,2.3192668825493183
618,RLI5-3,0.25mA,29,1.9286960947147394
619,RLI5-4,1.5mA,29,2.4808018627985415
620,RLI5-5,0.25mA,29,1.2337587180570395
621,RLI5-6,1.5mA,29,2.001187313865955
622,RLI5-7,0.25mA,29,2.7983123537575114
623,RLI5-8,1.5mA,29,1.9820938629601341
624,RLI5-9,0.25mA,29,2.406014050767926
625,RLI5-10,1.5mA,29,2.46264424370242
626,RLI6-1,0.25mA,29,1.9152322846970853
627,RLI6-2,1.5mA,29,2.907271197436788
628,RLI6-3,0.25mA,29,1.8853734535214832
629,RLI6-4,1.5mA,29,3.719494588581834
630,RLI6-6,1.5mA,29,2.9584459463275774
631,RLI6-8,0.25mA,29,2.7057401156422167
632,RLI6-9,1.5mA,29,2.175990750932722
633,RLI6-10,0.25mA,29,1.6660044575073263
634,RLI6-11,1.5mA,29,2.6486377349296006
635,RLI6-12,0.25mA,29,2.977185344208889
636,RLI8-3,1.5mA,29,1.4454410045845625
637,RLI8-6,1.5mA,29,2.16366477467079
638,RLI5-1,0.25mA,30,0.5063870665224515
639,RLI5-2,1.5mA,30,2.253431502499086
640,RLI5-3,0.25mA,30,2.218830325640826
641,RLI5-4,1.5mA,30,1.3705523092971297
642,RLI5-5,0.25mA,30,1.4839495683074189
643,RLI5-6,1.5mA,30,1.5894880947274104
644,RLI5-7,0.25mA,30,1.5163611678738769
645,RLI5-8,1.5mA,30,1.540148928929627
646,RLI5-9,0.25mA,30,0.9182313851861553
647,RLI5-10,1.5mA,30,2.3318897954250417
648,RLI6-1,0.25mA,30,2.6740584310536875
649,RLI6-2,1.5mA,30,2.638270728101411
650,RLI6-3,0.25mA,30,1.823549445845414
651,RLI6-4,1.5mA,30,3.0907940205632216
652,RLI6-6,1.5mA,30,2.9183379706983614
653,RLI6-8,0.25mA,30,3.0653521348022332
654,RLI6-9,1.5mA,30,2.918754518486487
655,RLI6-10,0.25mA,30,2.0228656140474532
656,RLI6-11,1.5mA,30,2.7186645303312926
657,RLI6-12,0.25mA,30,3.484929981418025
658,RLI8-3,1.5mA,30,2.1001848815679014
659,RLI8-6,1.5mA,30,1.8088208345939347
660,RLI5-1,0.25mA,31,0.9024381964884408
661,RLI5-2,1.5mA,31,2.055970393656907
662,RLI5-3,0.25mA,31,1.9633870566816323
663,RLI5-4,1.5mA,31,1.592600720901082
664,RLI5-5,0.25mA,31,1.6813085223833066
665,RLI5-6,1.5mA,31,1.7262818726510667
666,RLI5-7,0.25mA,31,1.9618587521556672
667,RLI5-8,1.5mA,31,1.1198352602617296
668,RLI5-9,0.25mA,31,1.915861173826528
669,RLI5-10,1.5mA,31,1.4002446119477598
670,RLI6-1,0.25mA,31,2.6780932121388847
671,RLI6-2,1.5mA,31,2.7498591588824106
672,RLI6-3,0.25mA,31,0.928970505319031
673,RLI6-4,1.5mA,31,2.967541395173516
674,RLI6-6,1.5mA,31,0.8229840244390637
675,RLI6-8,0.25mA,31,1.9972905390149909
676,RLI6-9,1.5mA,31,2.847889939733798
677,RLI6-10,0.25mA,31,1.9916143617950144
678,RLI6-11,1.5mA,31,1.412641399958038
679,RLI6-12,0.25mA,31,3.446076178455893
680,RLI8-3,1.5mA,31,2.072085266262462
681,RLI8-6,1.5mA,31,0.8038938246254017
682,RLI5-1,0.25mA,32,1.6328437691127766
683,RLI5-2,1.5mA,32,1.319732242515945
684,RLI5-3,0.25mA,32,1.8638364946247767
685,RLI5-4,1.5mA,32,2.0539574171729087
686,RLI5-5,0.25mA,32,1.684122762320193
687,RLI5-6,1.5mA,32,2.2091911311421906
688,RLI5-7,0.25mA,32,2.866294893997023
689,RLI5-8,1.5mA,32,1.8479593172507167
690,RLI5-9,0.25mA,32,1.7527240285729861
691,RLI5-10,1.5mA,32,2.3324264037214766
692,RLI6-1,0.25mA,32,2.843640965434006
693,RLI6-2,1.5mA,32,3.562819672275304
694,RLI6-3,0.25mA,32,2.1934547982697628
695,RLI6-4,1.5mA,32,2.4702445886328155
696,RLI6-6,1.5mA,32,2.1075533367642
697,RLI6-8,0.25mA,32,2.8295284556974534
698,RLI6-9,1.5mA,32,2.763963078317504
699,RLI6-10,0.25mA,32,2.346820052959353
700,RLI6-11,1.5mA,32,1.4859643829825622
701,RLI6-12,0.25mA,32,1.7806315280722205
702,RLI8-3,1.5mA,32,2.2646861465789154
703,RLI8-6,1.5mA,32,0.6044918491500543
704,RLI5-1,0.25mA,33,2.018747987630851
705,RLI5-2,1.5mA,33,1.9900150655866935
706,RLI5-3,0.25mA,33,1.9946757051873893
707,RLI5-4,1.5mA,33,1.7035047622889181
708,RLI5-5,0.25mA,33,0.786590491681493
709,RLI5-6,1.5mA,33,2.0364612899787256
710,RLI5-7,0.25mA,33,3.4452941648973234
711,RLI5-8,1.5mA,33,2.0526750211006
712,RLI5-9,0.25mA,33,2.57428286152951
713,RLI5-10,1.5mA,33,2.341065165732024
714,RLI6-1,0.25mA,33,2.4399262857972697
715,RLI6-2,1.5mA,33,1.5679180093049723
716,RLI6-3,0.25mA,33,2.4086934947632512
717,RLI6-4,1.5mA,33,2.7865747255600537
718,RLI6-6,1.5mA,33,3.3060209713158697
719,RLI6-8,0.25mA,33,2.4068562618135525
720,RLI6-9,1.5mA,33,2.0774554266827763
721,RLI6-10,0.25mA,33,3.2488426694737966
722,RLI6-11,1.5mA,33,2.696556075910924
723,RLI6-12,0.25mA,33,2.4858235467008134
724,RLI8-3,1.5mA,33,2.360327525506606
725,RLI8-6,1.5mA,33,0.7625244910438967
726,RLI5-1,0.25mA,34,2.0654920119185642
727,RLI5-2,1.5mA,34,1.8415925748377804
728,RLI5-3,0.25mA,34,2.43570589933999
729,RLI5-4,1.5mA,34,2.618644423463458
730,RLI5-5,0.25mA,34,1.3872832514419373
731,RLI5-6,1.5mA,34,1.5908569347454273
732,RLI5-7,0.25mA,34,2.9307794466497783
733,RLI5-8,1.5mA,34,1.5388226663996079
734,RLI5-9,0.25mA,34,1.5184198910286004
735,RLI5-10,1.5mA,34,1.8917934452232086
736,RLI6-1,0.25mA,34,2.338001901363943
737,RLI6-2,1.5mA,34,1.0668019436942344
738,RLI6-3,0.25mA,34,2.0188586416178165
739,RLI6-4,1.5mA,34,2.7879762425837487
740,RLI6-6,1.5mA,34,2.8507643255970456
741,RLI6-8,0.25mA,34,2.8809028472702893
742,RLI6-9,1.5mA,34,2.8461857873365584
743,RLI6-10,0.25mA,34,2.917895263556747
744,RLI6-11,1.5mA,34,2.3799498676196755
745,RLI6-12,0.25mA,34,2.940882201637898
746,RLI8-3,1.5mA,34,3.5414365900431193
747,RLI8-6,1.5mA,34,0.8446542498594746
748,RLI5-1,0.25mA,35,1.8983831349081255
749,RLI5-2,1.5mA,35,1.928935812820426
750,RLI5-3,0.25mA,35,2.284863556080966
751,RLI5-4,1.5mA,35,2.236831086577399
752,RLI5-5,0.25mA,35,1.649443410922476
753,RLI5-6,1.5mA,35,0.9141924048104095
754,RLI5-7,0.25mA,35,3.4194465370640086
755,RLI5-8,1.5mA,35,2.4054578672175073
756,RLI5-9,0.25mA,35,1.7794188164833815
757,RLI5-10,1.5mA,35,2.331393420784561
758,RLI6-1,0.25mA,35,2.7234228926187547
759,RLI6-2,1.5mA,35,1.281404193160756
760,RLI6-3,0.25mA,35,1.026796679242406
761,RLI6-4,1.5mA,35,1.3206098393471764
762,RLI6-6,1.5mA,35,1.7686513459837998
763,RLI6-8,0.25mA,35,3.0590461411770287
764,RLI6-9,1.5mA,35,2.450670710079649
765,RLI6-10,0.25mA,35,2.8892788498137767
766,RLI6-11,1.5mA,35,3.028067768905962
767,RLI6-12,0.25mA,35,3.067672875114205
768,RLI8-3,1.5mA,35,2.7123174595584656
769,RLI8-6,1.5mA,35,1.9021423466743843
770,RLI5-1,0.25mA,36,1.916128409605669
771,RLI5-2,1.5mA,36,2.21316848594705
772,RLI5-3,0.25mA,36,2.1039749377100017
773,RLI5-4,1.5mA,36,1.9765364025853558
774,RLI5-5,0.25mA,36,0.5459591392182386
775,RLI5-6,1.5mA,36,1.9154487080036726
776,RLI5-7,0.25mA,36,3.1725055996822484
777,RLI5-8,1.5mA,36,2.3914595773619816
778,RLI5-9,0.25mA,36,1.8887622357889116
779,RLI5-10,1.5mA,36,2.054933751590812
780,RLI6-1,0.25mA,36,2.4571624223755992
781,RLI6-2,1.5mA,36,2.0887687614129034
782,RLI6-3,0.25mA,36,2.028757801582734
783,RLI6-4,1.5mA,36,2.987482802775097
784,RLI6-6,1.5mA,36,3.211750815152965
785,RLI6-8,0.25mA,36,3.0186894791382577
786,RLI6-9,1.5mA,36,2.198710582848155
787,RLI6-10,0.25mA,36,1.043906775232505
788,RLI6-11,1.5mA,36,2.849936289459152
789,RLI6-12,0.25mA,36,2.9802319580116037
790,RLI8-3,1.5mA,36,2.7442039228705366
791,RLI8-6,1.5mA,36,2.058715381196896
792,RLI5-1,0.25mA,37,1.3248688653360805
793,RLI5-2,1.5mA,37,0.6121539172727866
794,RLI5-3,0.25mA,37,2.3495511806543576
795,RLI5-4,1.5mA,37,1.9637046643107527
796,RLI5-5,0.25mA,37,0.8813423385356804
797,RLI5-6,1.5mA,37,2.0878655111165645
798,RLI5-7,0.25mA,37,3.5765528267073132
799,RLI5-8,1.5mA,37,1.1917139336782723
800,RLI5-9,0.25mA,37,2.072722786898633
801,RLI5-10,1.5mA,37,2.0694542498937145
802,RLI6-1,0.25mA,37,2.6625272472644164
803,RLI6-2,1.5mA,37,2.5852913195581118
804,RLI6-3,0.25mA,37,1.7609920392637803
805,RLI6-4,1.5mA,37,3.047532329559022
806,RLI6-6,1.5mA,37,2.7470492536172713
807,RLI6-8,0.25mA,37,2.726940817067317
808,RLI6-9,1.5mA,37,2.0227280717799734
809,RLI6-10,0.25mA,37,2.224525536828223
810,RLI6-11,1.5mA,37,2.929304060402232
811,RLI6-12,0.25mA,37,3.477248434706625
812,RLI8-3,1.5mA,37,2.4802209813014926
813,RLI8-6,1.5mA,37,2.3356964018630797
814,RLI5-1,0.25mA,38,1.4982983486278627
815,RLI5-2,1.5mA,38,0.762082076864815
816,RLI5-3,0.25mA,38,1.6752416871159566
817,RLI5-4,1.5mA,38,2.0831108436888663
818,RLI5-5,0.25mA,38,1.0560369382333625
819,RLI5-6,1.5mA,38,2.4555841273282715
820,RLI5-7,0.25mA,38,2.834657125543083
821,RLI5-8,1.5mA,38,0.7332770518256407
822,RLI5-9,0.25mA,38,2.1305497203672625
823,RLI5-10,1.5mA,38,2.943998476507667
824,RLI6-1,0.25mA,38,2.634626780315958
825,RLI6-2,1.5mA,38,2.9158631259732566
826,RLI6-3,0.25mA,38,2.5629466228340676
827,RLI6-4,1.5mA,38,2.227337258183781
828,RLI6-6,1.5mA,38,2.805683995979258
829,RLI6-8,0.25mA,38,2.636964591375964
830,RLI6-9,1.5mA,38,1.421121758795255
831,RLI6-10,0.25mA,38,2.5105983577703723
832,RLI6-11,1.5mA,38,3.4510731563303074
833,RLI6-12,0.25mA,38,2.74325427662052
834,RLI8-3,1.5mA,38,2.6757338254771628
835,RLI8-6,1.5mA,38,2.108692686337057
836,RLI5-1,0.25mA,39,0.6184401140445459
837,RLI5-2,1.5mA,39,0.9354707698641102
838,RLI5-3,0.25mA,39,2.831073351348268
839,RLI5-4,1.5mA,39,1.8475663328658591
840,RLI5-5,0.25mA,39,1.0527525821594654
841,RLI5-6,1.5mA,39,1.8862994448584247
842,RLI5-7,0.25mA,39,2.639258088240408
843,RLI5-8,1.5mA,39,1.726093983928766
844,RLI5-9,0.25mA,39,1.4558605498547064
845,RLI5-10,1.5mA,39,2.1113299306609408
846,RLI6-1,0.25mA,39,2.9493629772075045
847,RLI6-2,1.5mA,39,3.1082822772889234
848,RLI6-3,0.25mA,39,1.7728329741402584
849,RLI6-4,1.5mA,39,2.9080924208605423
850,RLI6-6,1.5mA,39,2.4643050953347583
851,RLI6-8,0.25mA,39,2.8078766637624457
852,RLI6-9,1.5mA,39,0.3259368012382561
853,RLI6-10,0.25mA,39,3.023465726500898
854,RLI6-11,1.5mA,39,2.5637361331102526
855,RLI6-12,0.25mA,39,2.642255717185068
856,RLI8-3,1.5mA,39,2.5147896215330605
857,RLI8-6,1.5mA,39,1.6244586846354803
858,RLI5-1,0.25mA,40,1.494522126414326
859,RLI5-2,1.5mA,40,2.171890589452833
860,RLI5-3,0.25mA,40,2.482771732214403
861,RLI5-4,1.5mA,40,2.225880048137561
862,RLI5-5,0.25mA,40,1.407887678926827
863,RLI5-6,1.5mA,40,2.20131680641778
864,RLI5-7,0.25mA,40,3.2102517485151463
865,RLI5-8,1.5mA,40,1.6333243908156054
866,RLI5-9,0.25mA,40,0.6934339951486891
867,RLI5-10,1.5mA,40,2.682326982962613
868,RLI6-1,0.25mA,40,2.253432969233225
869,RLI6-2,1.5mA,40,2.9429749914093053
870,RLI6-3,0.25mA,40,1.9828214280244376
871,RLI6-4,1.5mA,40,2.4862080346914768
872,RLI6-6,1.5mA,40,3.0129697027619597
873,RLI6-8,0.25mA,40,2.4489517107157064
874,RLI6-9,1.5mA,40,0.6223492286283573
875,RLI6-10,0.25mA,40,2.748828224564722
876,RLI6-11,1.5mA,40,1.133131047599449
877,RLI6-12,0.25mA,40,3.193432129092593
878,RLI8-3,1.5mA,40,2.283677136812385
879,RLI8-6,1.5mA,40,1.296599068065971
880,RLI5-1,0.25mA,41,1.545813503599465
881,RLI5-2,1.5mA,41,2.2360536768441377
882,RLI5-3,0.25mA,41,0.42023389570907915
883,RLI5-4,1.5mA,41,1.7227052242714636
884,RLI5-5,0.25mA,41,1.8478677481158239
885,RLI5-6,1.5mA,41,2.442611327081111
886,RLI5-7,0.25mA,41,2.7059542979296007
887,RLI5-8,1.5mA,41,2.2132834920907762
888,RLI5-9,0.25mA,41,0.624968972673555
889,RLI5-10,1.5mA,41,2.1240037607880606
890,RLI6-1,0.25mA,41,1.6510867427808997
891,RLI6-2,1.5mA,41,2.460929801116967
892,RLI6-3,0.25mA,41,2.4684056529143152
893,RLI6-4,1.5mA,41,3.0463296990295947
894,RLI6-6,1.5mA,41,2.0721074064411003
895,RLI6-8,0.25mA,41,1.955355267984448
896,RLI6-9,1.5mA,41,2.446976715736791
897,RLI6-10,0.25mA,41,2.784779997401856
898,RLI6-11,1.5mA,41,0.9254718586641744
899,RLI6-12,0.25mA,41,3.2196155380412694
900,RLI8-3,1.5mA,41,2.510555099934364
901,RLI8-6,1.5mA,41,1.4589291833672593
902,RLI5-1,0.25mA,42,1.3457169974587284
903,RLI5-2,1.5mA,42,1.9568201019474185
904,RLI5-3,0.25mA,42,0.8536124475988626
905,RLI5-4,1.5mA,42,1.409898184629526
906,RLI5-5,0.25mA,42,0.7972713817895577
907,RLI5-6,1.5mA,42,2.4692098049391857
908,RLI5-7,0.25mA,42,2.835355614596086
909,RLI5-8,1.5mA,42,2.1276396306580847
910,RLI5-9,0.25mA,42,1.1176511485024874
911,RLI5-10,1.5mA,42,2.777847943119555
912,RLI6-1,0.25mA,42,2.60406581299962
913,RLI6-2,1.5mA,42,2.7238165037939326
914,RLI6-3,0.25mA,42,2.4937938054206543
915,RLI6-4,1.5mA,42,3.055652870855233
916,RLI6-6,1.5mA,42,3.349334101164078
917,RLI6-8,0.25mA,42,2.3152509034807185
918,RLI6-9,1.5mA,42,2.6180691189009666
919,RLI6-10,0.25mA,42,2.778460731351904
920,RLI6-11,1.5mA,42,2.4743125442274616
921,RLI6-12,0.25mA,42,2.4423109867649346
922,RLI8-3,1.5mA,42,2.9677850855874968
923,RLI8-6,1.5mA,42,1.6283732529446369
924,RLI5-1,0.25mA,43,0.5053528936517879
925,RLI5-2,1.5mA,43,1.1325320155124534
926,RLI5-3,0.25mA,43,1.6010053684491168
927,RLI5-4,1.5mA,43,1.4559491474467026
928,RLI5-5,0.25mA,43,1.7387132168965316
929,RLI5-6,1.5mA,43,1.6320278639624457
930,RLI5-7,0.25mA,43,2.8015571501052583
931,RLI5-8,1.5mA,43,2.036079873838001
932,RLI5-9,0.25mA,43,1.119750084725574
933,RLI5-10,1.5mA,43,3.003854991271726
934,RLI6-1,0.25mA,43,2.7455934037971326
935,RLI6-2,1.5mA,43,2.926679676111458
936,RLI6-3,0.25mA,43,2.3536470020066718
937,RLI6-4,1.5mA,43,3.6804903736285306
938,RLI6-6,1.5mA,43,3.3408052720274677
939,RLI6-8,0.25mA,43,0.7827729244513296
940,RLI6-9,1.5mA,43,2.3692077814998105
941,RLI6-10,0.25mA,43,2.3235836760804705
942,RLI6-11,1.5mA,43,2.680543668538716
943,RLI6-12,0.25mA,43,3.356338254186482
944,RLI8-3,1.5mA,43,2.802797946669128
945,RLI8-6,1.5mA,43,2.4410780339190286
946,RLI5-1,0.25mA,44,0.8919563065681394
947,RLI5-2,1.5mA,44,1.5041161586265028
948,RLI5-3,0.25mA,44,2.363946692972959
949,RLI5-4,1.5mA,44,2.0436296306981987
950,RLI5-5,0.25mA,44,1.3469455072233116
951,RLI5-6,1.5mA,44,1.9130909906374471
952,RLI5-7,0.25mA,44,3.314970865191553
953,RLI5-8,1.5mA,44,1.8086048667576833
954,RLI5-9,0.25mA,44,1.4240704254859513
955,RLI5-10,1.5mA,44,2.38974768240834
956,RLI6-1,0.25mA,44,2.723704271267323
957,RLI6-2,1.5mA,44,3.284869773393782
958,RLI6-3,0.25mA,44,1.9971590199451534
959,RLI6-4,1.5mA,44,2.0540996478617783
960,RLI6-6,1.5mA,44,3.4986634658098454
961,RLI6-8,0.25mA,44,2.5377616618502863
962,RLI6-9,1.5mA,44,2.445274756493336
963,RLI6-10,0.25mA,44,2.5192325314584743
964,RLI6-11,1.5mA,44,2.84541368845656
965,RLI6-12,0.25mA,44,4.057688397783408
966,RLI8-3,1.5mA,44,1.7914448969238639
967,RLI8-6,1.5mA,44,2.240536267343243
968,RLI5-1,0.25mA,45,1.2582238343460623
969,RLI5-2,1.5mA,45,1.966470690306179
970,RLI5-3,0.25mA,45,2.420557535159641
971,RLI5-4,1.5mA,45,2.223260191183725
972,RLI5-5,0.25mA,45,1.3734072193486873
973,RLI5-6,1.5mA,45,1.447297969000506
974,RLI5-7,0.25mA,45,3.3748283845394704
975,RLI5-8,1.5mA,45,2.243698970854697
976,RLI5-9,0.25mA,45,1.775069099503452
977,RLI5-10,1.5mA,45,1.6840690460251093
978,RLI6-1,0.25mA,45,2.5865406172688243
979,RLI6-2,1.5mA,45,3.1126552099438687
980,RLI6-3,0.25mA,45,1.7445646093163365
981,RLI6-4,1.5mA,45,1.9233637518065185
982,RLI6-6,1.5mA,45,1.6780974971325662
983,RLI6-8,0.25mA,45,2.461383458425599
984,RLI6-9,1.5mA,45,2.7168125676198915
985,RLI6-10,0.25mA,45,2.739433385942521
986,RLI6-11,1.5mA,45,2.7883974390768875
987,RLI6-12,0.25mA,45,3.6653106037841634
988,RLI8-3,1.5mA,45,2.832092237620027
989,RLI8-6,1.5mA,45,1.7664016626749381
990,RLI5-1,0.25mA,46,1.51080466519818
991,RLI5-2,1.5mA,46,1.8684963413199172
992,RLI5-3,0.25mA,46,2.45956493819725
993,RLI5-4,1.5mA,46,2.621672619348123
994,RLI5-5,0.25mA,46,1.1421728851294668
995,RLI5-6,1.5mA,46,1.792375481783012
996,RLI5-7,0.25mA,46,3.2976562745676943
997,RLI5-8,1.5mA,46,2.238320698553881
998,RLI5-9,0.25mA,46,1.481854505755109
999,RLI5-10,1.5mA,46,2.7142641798048643
1000,RLI6-1,0.25mA,46,2.8627696823688034
1001,RLI6-2,1.5mA,46,2.4069624632040663
1002,RLI6-3,0.25mA,46,2.1227059306549187
1003,RLI6-4,1.5mA,46,2.613570922447285
1004,RLI6-6,1.5mA,46,3.1855743871662803
1005,RLI6-8,0.25mA,46,2.3401508568068285
1006,RLI6-9,1.5mA,46,2.4680832311059206
1007,RLI6-10,0.25mA,46,3.1133433240794437
1008,RLI6-11,1.5mA,46,1.6904439497080006
1009,RLI6-12,0.25mA,46,2.8053518256231005
1010,RLI8-3,1.5mA,46,3.2427922163916074
1011,RLI8-6,1.5mA,46,1.779124155197936
1012,RLI5-1,0.25mA,47,2.607287857915752
1013,RLI5-2,1.5mA,47,0.9475216811200257
1014,RLI5-3,0.25mA,47,1.801930774331621
1015,RLI5-4,1.5mA,47,2.1946773369951615
1016,RLI5-5,0.25mA,47,1.132333297011695
1017,RLI5-6,1.5mA,47,2.1084590121686926
1018,RLI5-7,0.25mA,47,3.2021013444862327
1019,RLI5-8,1.5mA,47,2.1662717019142677
1020,RLI5-9,0.25mA,47,1.4513922602137739
1021,RLI5-10,1.5mA,47,2.3222853693097996
1022,RLI6-1,0.25mA,47,2.2189813774226437
1023,RLI6-2,1.5mA,47,2.1883138982320784
1024,RLI6-3,0.25mA,47,2.2676477614882695
1025,RLI6-4,1.5mA,47,3.055573223597522
1026,RLI6-6,1.5mA,47,3.0157067528224157
1027,RLI6-8,0.25mA,47,2.4735388360086916
1028,RLI6-9,1.5mA,47,1.9314217674045688
1029,RLI6-10,0.25mA,47,2.471019323658362
1030,RLI6-11,1.5mA,47,2.578758403483257
1031,RLI6-12,0.25mA,47,0.9451108510422473
1032,RLI8-3,1.5mA,47,2.2801900450516617
1033,RLI8-6,1.5mA,47,2.4400485281684996
1034,RLI5-1,0.25mA,48,2.518899436526372
1035,RLI5-2,1.5mA,48,0.8396183527175165
1036,RLI5-3,0.25mA,48,2.0192669323140358
1037,RLI5-4,1.5mA,48,1.1575750725759628
1038,RLI5-5,0.25mA,48,1.1972881117553704
1039,RLI5-6,1.5mA,48,1.2333199321625732
1040,RLI5-7,0.25mA,48,2.3968548844652
1041,RLI5-8,1.5mA,48,2.251302715726314
1042,RLI5-9,0.25mA,48,0.9068281118043978
1043,RLI5-10,1.5mA,48,1.8768440654362073
1044,RLI6-1,0.25mA,48,1.5552411924878227
1045,RLI6-2,1.5mA,48,3.021825018098414
1046,RLI6-3,0.25mA,48,2.0090271111412985
1047,RLI6-4,1.5mA,48,3.164685520622873
1048,RLI6-6,1.5mA,48,2.6619419395581865
1049,RLI6-8,0.25mA,48,2.7279291762052824
1050,RLI6-9,1.5mA,48,1.502943413049303
1051,RLI6-10,0.25mA,48,2.7566021984691456
1052,RLI6-11,1.5mA,48,2.7798963193384623
1053,RLI6-12,0.25mA,48,2.8231520965391135
1054,RLI8-3,1.5mA,48,2.8464076917512124
1055,RLI8-6,1.5mA,48,1.6904073504044883
1056,RLI5-1,0.25mA,49,1.1525354426488184
1057,RLI5-2,1.5mA,49,2.2395923733317917
1058,RLI5-3,0.25mA,49,2.57516218209538
1059,RLI5-4,1.5mA,49,2.7146815373177957
1060,RLI5-5,0.25mA,49,1.1838700733155159
1061,RLI5-6,1.5mA,49,1.653544034468939
1062,RLI5-7,0.25mA,49,2.5524053731552736
1063,RLI5-8,1.5mA,49,2.158444616916054
1064,RLI5-9,0.25mA,49,1.1691891284730662
1065,RLI5-10,1.5mA,49,2.191949465701693
1066,RLI6-1,0.25mA,49,2.3603022764688117
1067,RLI6-2,1.5mA,49,3.59226387704555
1068,RLI6-3,0.25mA,49,1.5099266940842218
1069,RLI6-4,1.5mA,49,1.9231375798758072
1070,RLI6-6,1.5mA,49,3.107516564877452
1071,RLI6-8,0.25mA,49,1.6071882379836142
1072,RLI6-9,1.5mA,49,0.9953638361629145
1073,RLI6-10,0.25mA,49,2.577242108300349
1074,RLI6-11,1.5mA,49,2.996824445791142
1075,RLI6-12,0.25mA,49,3.185236089870041
1076,RLI8-3,1.5mA,49,3.136403997650979
1077,RLI8-6,1.5mA,49,1.179915109953358
1078,RLI5-1,0.25mA,50,1.3487889404386808
1079,RLI5-2,1.5mA,50,2.1348788756293544
1080,RLI5-3,0.25mA,50,2.4292767231513204
1081,RLI5-4,1.5mA,50,1.1808956137300608
1082,RLI5-5,0.25mA,50,1.2416063915656457
1083,RLI5-6,1.5mA,50,2.074493190682317
1084,RLI5-7,0.25mA,50,2.1059481891137235
1085,RLI5-8,1.5mA,50,2.272627812470919
